Diagram-ID,Tester-ID,Unique-ID,Image-Path,Modified-Alt-Text
34,Fr,PHYS-34-Fr,ai/data/inertiaCylinder.png,"This diagram shows a thick (hollow) cylinder used to illustrate how moment of inertia depends on mass distribution relative to the axis of rotation. The cylinder has height h and rotates about its central z-axis, indicated by the vertical arrow. The inner radius r₁ and outer radius r₂ define the hollow region, with dashed vertical lines showing the cylindrical boundaries that contain the material. Physically, this figure emphasizes that rotational inertia is not determined solely by total mass, but by how far that mass lies from the rotation axis: material closer to r₂ contributes more strongly than material near r₁. This is why a thick or hollow cylinder resists changes in rotational motion more than a solid cylinder of the same mass concentrated near the center. 
In mechanics, this geometry leads directly to the moment of inertia expression 𝐼=1/2*𝑀(𝑟*(2/1)+𝑟*(2/2)) for a uniform thick cylinder, making the diagram especially useful for understanding angular acceleration, rotational kinetic energy, and real-world systems like flywheels, pipes, and rotating drums."
35,Fr,PHYS-35-Fr,ai/data/magneticFlux.png,"Magnetic flux through a single current-carrying loop placed in an external magnetic field. The green curved lines represent the magnetic field B, passing through the loop, while the brown oval shows the conducting coil that bounds the surface Σ. The red arrow labeled i indicates the direction of the electric current flowing around the loop, which sets the orientation of the surface normal n (blue arrow) according to the right-hand rule. The magnetic flux Φ through the loop is determined by how much of the magnetic field penetrates the enclosed surface and by the angle between the field and the normal vector, expressed mathematically as Φ=∫B⋅dA. 
Educationally, the diagram highlights that flux is maximized when the magnetic field is aligned with n and reduced when the field is tilted or partially bypasses the surface. This concept is fundamental to electromagnetic induction, explaining how changing magnetic flux through a coil generates an induced voltage, as described by Faraday’s law, and underpins technologies such as generators, transformers, and inductive sensors."
36,Fr,PHYS-36-Fr,ai/data/magneticFlux2.png,"Magnetic flux linking two separate current-carrying coils, illustrating the principle of mutual inductance. The two brown loops, labeled Γ₁ and Γ₂, bound the surfaces Σ₁ and Σ₂, shown in green, with their corresponding outward normal vectors n₁ and n₂ indicated in blue. Currents i₁ and i₂ flow around each loop, establishing magnetic fields whose field lines (green curves) pass through both surfaces. 
The key idea shown is that the magnetic field produced by the current in one coil threads the surface of the other, creating a magnetic flux that couples the two circuits. Educationally, this illustrates how a changing current in coil Γ₁ alters the magnetic flux through Σ₂ and can induce an electromotive force in coil Γ₂, and vice versa, as described by Faraday’s law and quantified by the mutual inductance coefficient. 
This physical coupling underlies the operation of transformers, wireless power transfer, and many inductive sensing and communication systems."
37,Fr,PHYS-37-Fr,ai/data/magneticCurrent.png,"The theoretical concept of magnetic current 𝑀, represented by circulating orange loops, producing an associated electric field 𝐸, shown by the green arrows pointing to the right. In this visualization, magnetic current is treated as if it were a flow of magnetic monopoles, even though such monopoles have not been observed in nature. The orientation of the electric field relative to the magnetic current follows a left-hand rule, emphasizing the symmetry that would exist between electricity and magnetism if magnetic charges were real. 
This diagram is used to extend Maxwell’s equations into a symmetric form, helping students understand electromagnetic duality: just as electric currents generate magnetic fields, hypothetical magnetic currents would generate electric fields. This perspective is especially valuable in advanced electromagnetism, antenna theory, and computational modeling, where magnetic currents serve as powerful mathematical tools for analyzing radiation, boundary conditions, and wave propagation, even though they are not physically realized."
38,Fr,PHYS-38-Fr,ai/data/kineticTheory.png,"The kinetic theory of gases, showing gas particles as small spheres moving randomly within a container, each leaving a faint trail that represents its recent motion. The particles travel in straight lines between collisions, changing direction only when they collide with other particles or the container walls. The variation in trail length and direction indicates that particles have a range of speeds and move isotropically, reflecting the microscopic origin of temperature as a measure of average kinetic energy.
The diagram emphasizes that gas pressure arises from countless elastic collisions with the container walls, while macroscopic properties like pressure, temperature, and volume emerge statistically from this chaotic microscopic motion. It also highlights key assumptions of the kinetic model: particles are far apart, intermolecular forces are negligible except during collisions, and total kinetic energy increases as temperature rises."
39,Fr,PHYS-39-Fr,ai/data/circuitDiagram.png,"This circuit diagram shows a DC resistive network powered by a 5 V voltage source (V5), with an ammeter placed in series to measure the total circuit current. Starting from the source, current flows through a 100 Ω resistor (R9), then splits across a parallel branch consisting of R10 (200 Ω) and R11 (100 Ω), illustrating how parallel paths reduce equivalent resistance and divide current according to Ohm’s law. The currents recombine and pass through R12 (400 Ω) in series before entering a second, more complex parallel network made up of R13 (300 Ω), R14 (200 Ω), and R15 (100 Ω), which further demonstrates current division and equivalent resistance in multi-branch systems. 
The return path connects back to ground, completing the loop. Educationally, this diagram reinforces key circuit-analysis concepts such as series–parallel reduction, Kirchhoff’s current and voltage laws, and the relationship between resistance and current distribution. It also highlights how the ammeter must be placed in series to correctly measure total current and how real circuits combine multiple resistor configurations to control voltage drops and power dissipation."
40,Fr,PHYS-40-Fr,ai/data/circuitDiagram3.png,"This diagram shows a DC parallel-resistor circuit powered by a 10 V voltage source (V4), with an ammeter (AM4) placed in series to measure the total current drawn from the source. After leaving the positive terminal, current flows through the ammeter and then reaches a junction where it splits into three parallel branches containing resistors R6 (164 Ω), R7 (264 Ω), and R8 (364 Ω). Because these resistors are connected in parallel, each branch experiences the same voltage drop of 10 V, while the current divides among the branches according to their resistance values, with the smallest resistor carrying the largest share of current. The individual branch currents recombine at the lower node and return to ground, completing the circuit. Educationally, this diagram reinforces key ideas from Ohm’s law and Kirchhoff’s current law: parallel connections reduce the equivalent resistance of the circuit, increase the total current drawn from the source, and require that the sum of the branch currents equals the current measured by the ammeter."
41,Fr,PHYS-41-Fr,ai/data/circuitDiagram4.png,"A DC-RC circuit with a switch, illustrating charging and discharging behavior in a first-order system. A 5.64 V voltage source (V5) is connected to the circuit through a single-pole switch (SW2), which controls whether the circuit is energized. When the switch is closed, current flows from the source to a node that feeds a resistor R7 (6.64 Ω) and a capacitor C4 (1.64 µF) connected in parallel to ground. The resistor provides an immediate conduction path, while the capacitor initially behaves like a short circuit and begins to store electric charge. Over time, the capacitor voltage rises toward the supply voltage as the charging current decreases exponentially, governed by the RC time constant τ = R7·C4. When the switch is opened, the source is disconnected and the capacitor discharges through the resistor, releasing its stored energy as the voltage across C4 decays back toward zero. This circuit visually reinforces core concepts in transient analysis, including switch-controlled dynamics, energy storage in capacitors, and exponential voltage and current behavior in RC systems."
42,Fr,PHYS-42-Fr,ai/data/astronomy1.png,"A nearly edge-on spiral galaxy stretches diagonally across the image against a dark background scattered with distant stars. The galaxy, NGC 4388, appears as a thin, elongated disk with a bright, dusty central region and mottled bands of dark brown dust and glowing pink and blue star-forming regions running along its length. Extending from the galaxy’s nucleus toward the lower-right side of the image is a faint but striking plume of glowing gas, appearing bluish and wispy as it billows away from the disk. This luminous outflow contrasts with the softer, pale halo surrounding the galaxy and reveals gas being stripped from NGC 4388 as it moves through the hot intracluster medium of the Virgo galaxy cluster, about 60 million light-years away. The glow of the gas is thought to be powered partly by energetic radiation from the galaxy’s central supermassive black hole and partly by shock waves farther from the disk. The image combines multiple wavelengths from the NASA/ESA Hubble Space Telescope, highlighting both the galaxy’s structure and the extended ionized gas cloud that was not visible in earlier observations."
43,Fr,PHYS-43-Fr,ai/data/astronomy2.png,"A grid of twelve small infrared images shows the same bright star observed in different wavelength bands by the Mid-Infrared Instrument (MIRI) Medium Resolution Spectrometer on the James Webb Space Telescope. Each panel is labeled with a band identifier and wavelength, ranging from about 5 to 26 microns. In every image, a bright, roughly circular white-yellow spot marks the star HD 37122 against a dark red background, with a dashed cyan circle indicating a one–arcsecond radius around the star’s expected position. At shorter wavelengths, the star appears very bright and slightly extended, while at longer wavelengths it becomes fainter and more compact, eventually blending with a smoother orange glow caused by thermal emission from the telescope itself. Together, the panels demonstrate the image quality, spatial alignment, and wavelength coverage of the twelve MRS spectral bands used to create three-dimensional data cubes that combine imaging and spectroscopy."
44,Fr,PHYS-44-Fr,ai/data/astronomy3.png,"A line graph compares mid-infrared spectra from two space telescopes across wavelengths from about 9.4 to 9.8 micrometers, with intensity on the vertical axis and wavelength on the horizontal axis. A red curve labeled “Webb MIRI-MRS” shows finely detailed structure, including a very tall, narrow spike near 9.65 micrometers and a smaller nearby feature, demonstrating the high spectral resolution of the James Webb Space Telescope’s Mid-Infrared Instrument Medium Resolution Spectrometer. In contrast, a blue curve labeled “Spitzer IRS” traces a smoother, broader peak over the same wavelength range, reflecting the lower spectral resolution of the earlier Spitzer Space Telescope. The sharp red emission feature corresponds to molecular hydrogen emission from the active galactic nucleus of the Seyfert galaxy NGC 6552, while the comparison highlights how Webb’s MRS can resolve closely spaced atomic and molecular features that appear blended in lower-resolution data."
45,Fr,PHYS-45-Fr,ai/data/forceTime.png,"Three stacked graphs illustrate how energy is added to a swinging motion through an external driving force, using the example of pushing a child on a swing. In the top graph, position 𝑥 is plotted versus time 𝑡, showing oscillations that start small and gradually grow in amplitude, representing how repeated, well-timed pushes add more and more energy to the child’s motion. The middle graph shows force 𝐹 versus time 𝑡 for a fairly realistic driving force: a sequence of short, periodic pulses that correspond to brief pushes applied at regular intervals, such as when a person pushes the swing at the right moment each cycle. The bottom graph also plots force 𝐹 versus time 𝑡, but here the force is represented as a smooth sinusoidal wave. This simplified driving force is less realistic physically, since real pushes are brief rather than continuous, but it is mathematically convenient and captures the essential idea of a periodic force driving the oscillation and transferring energy into the system."
46,Fr,PHYS-46-Fr,ai/data/springWave.png,"A black-and-white composite image shows three vertical panels of sequential frames illustrating wave pulses moving along a stretched spring. Each panel represents a different wave interaction, captured from a filmed experiment in which one end of the spring was shaken by hand and individual frames were selected to show the motion over time.
In panel 1 (left), a single wave pulse travels steadily to the left along the spring. The spring’s coils form a localized bulge that moves frame by frame while the rest of the spring remains nearly straight, showing the propagation of a single pulse.
In panel 2 (center), two positive pulses approach each other from opposite directions. As they collide, the spring’s displacement increases where the pulses overlap, demonstrating superposition: the combined pulse has a larger amplitude during the overlap before the pulses pass through each other and continue on unchanged.
In panel 3 (right), a positive pulse and a negative pulse collide. When they overlap, the upward and downward displacements partially cancel, producing a reduced or nearly flat displacement at the point of superposition. Afterward, each pulse continues traveling in its original direction, illustrating destructive superposition."
47,Fr,PHYS-47-Fr,ai/data/waterWave.png,"A black-and-white experimental photograph compares the wavelengths of linear and circular water waves in a ripple tank. The image is split into two panels.
In the left panel, a set of straight, evenly spaced bright and dark vertical bands represents linear water waves moving across the surface. The uniform spacing between the bands indicates a constant wavelength as the wave fronts propagate in parallel lines. A small symbol marks the wavelength measured between adjacent wave crests.
In the right panel, circular water waves spread outward from a point source at the center of the tank, forming a series of concentric bright and dark rings. Each ring corresponds to a wave crest or trough, and the spacing between successive rings shows the wavelength of the circular waves. A pointer highlights one ring spacing to indicate how the wavelength is measured radially."
48,Fr,PHYS-48-Fr,ai/data/dopplerEffect.png,"A black-and-white ripple-tank photograph illustrates the Doppler effect for water waves produced by a point source moving to the right across the surface. Concentric circular wave fronts are no longer evenly spaced. On the right side of the image, in the direction of motion, the wave crests are tightly packed, showing a shorter wavelength where waves are compressed ahead of the moving source. On the left side, behind the source, the wave crests are spread farther apart, indicating a longer wavelength for backward-going waves. The source itself is visible near the center-right, attached to a vertical rod that drives the motion. The asymmetric spacing of the rings visually demonstrates how motion of a wave source changes the observed wavelength, a hallmark of the Doppler effect."
49,Fr,PHYS-49-Fr,ai/data/freewayTraffic.png,"Two simplified graphs illustrate a disturbance in freeway traffic as a function of position. The top graph plots velocity versus position, showing traffic moving at a higher, constant speed, then smoothly slowing down through a transition region, and finally continuing at a lower constant speed. The bottom graph plots excess density versus position, showing a localized rectangular spike where vehicle density is higher than normal, surrounded by regions of zero excess density. Together, the graphs show how a localized increase in car density corresponds to a drop in traffic speed, representing a traffic jam or congestion wave propagating along the freeway."
50,Fr,PHYS-50-Fr,ai/data/atomDiagram.png,"A schematic of the “raisin cookie” (plum pudding) model of the atom shows a uniformly shaded circular sphere representing a diffuse cloud of positive charge labeled +4e. Embedded within the sphere are four small circles marked −e, representing electrons distributed throughout the positive background. The image illustrates the early atomic model proposed before the nuclear atom was known, here corresponding to an atom with four units of positive charge, now identified as beryllium."
